Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-04-15T05:00:00.000000,France,France,FR,5.58,19.33,98.73,29.65,opendata.reseaux-energies.fr,false,""
2024-04-15T06:00:00.000000,France,France,FR,6.45,20.44,98.59,31.8,opendata.reseaux-energies.fr,false,""
2024-04-15T07:00:00.000000,France,France,FR,6.73,21.45,98.55,36.23,opendata.reseaux-energies.fr,false,""
2024-04-15T08:00:00.000000,France,France,FR,6.05,21.7,98.75,42.49,opendata.reseaux-energies.fr,false,""
2024-04-15T09:00:00.000000,France,France,FR,4.25,20.05,99.08,47.0,opendata.reseaux-energies.fr,false,""
2024-04-15T10:00:00.000000,France,France,FR,5.44,21.37,98.88,44.43,opendata.reseaux-energies.fr,false,""
2024-04-15T11:00:00.000000,France,France,FR,5.9,21.96,98.81,44.35,opendata.reseaux-energies.fr,false,""
2024-04-15T12:00:00.000000,France,France,FR,6.01,22.27,98.81,44.33,opendata.reseaux-energies.fr,false,""
2024-04-15T13:00:00.000000,France,France,FR,5.83,21.97,98.83,44.41,opendata.reseaux-energies.fr,false,""
2024-04-15T14:00:00.000000,France,France,FR,4.62,20.24,98.99,43.1,opendata.reseaux-energies.fr,false,""
2024-04-15T15:00:00.000000,France,France,FR,5.67,21.38,98.8,43.08,opendata.reseaux-energies.fr,false,""
2024-04-15T16:00:00.000000,France,France,FR,5.43,20.77,98.82,45.73,opendata.reseaux-energies.fr,false,""
2024-04-15T17:00:00.000000,France,France,FR,6.44,21.46,98.6,46.76,opendata.reseaux-energies.fr,false,""
2024-04-15T18:00:00.000000,France,France,FR,5.48,19.56,98.77,43.55,opendata.reseaux-energies.fr,false,""
2024-04-15T19:00:00.000000,France,France,FR,4.21,17.75,99.03,42.26,opendata.reseaux-energies.fr,false,""
2024-04-15T20:00:00.000000,France,France,FR,4.96,18.66,98.82,40.58,opendata.reseaux-energies.fr,false,""
2024-04-15T21:00:00.000000,France,France,FR,7.06,21.35,98.3,40.13,opendata.reseaux-energies.fr,false,""
2024-04-15T22:00:00.000000,France,France,FR,7.02,21.43,98.28,40.13,opendata.reseaux-energies.fr,false,""
2024-04-15T23:00:00.000000,France,France,FR,6.81,21.44,98.33,41.0,opendata.reseaux-energies.fr,false,""
2024-04-16T00:00:00.000000,France,France,FR,6.74,21.34,98.35,40.4,opendata.reseaux-energies.fr,false,""
2024-04-16T01:00:00.000000,France,France,FR,7.25,21.92,98.22,35.5,opendata.reseaux-energies.fr,false,""
2024-04-16T02:00:00.000000,France,France,FR,6.99,21.75,98.29,38.41,opendata.reseaux-energies.fr,false,""
2024-04-16T03:00:00.000000,France,France,FR,6.66,21.36,98.36,41.52,opendata.reseaux-energies.fr,false,""
2024-04-16T04:00:00.000000,France,France,FR,6.49,20.93,98.4,41.25,opendata.reseaux-energies.fr,false,""
2024-04-16T05:00:00.000000,France,France,FR,6.97,21.16,98.32,39.93,opendata.reseaux-energies.fr,false,""
2024-04-16T06:00:00.000000,France,France,FR,7.08,21.4,98.35,40.46,opendata.reseaux-energies.fr,false,""
2024-04-16T07:00:00.000000,France,France,FR,6.17,20.92,98.59,42.05,opendata.reseaux-energies.fr,false,""
2024-04-16T08:00:00.000000,France,France,FR,7.0,22.29,98.46,40.6,opendata.reseaux-energies.fr,false,""
2024-04-16T09:00:00.000000,France,France,FR,6.8,22.75,98.51,42.87,opendata.reseaux-energies.fr,false,""
2024-04-16T10:00:00.000000,France,France,FR,6.4,22.93,98.59,46.55,opendata.reseaux-energies.fr,false,""
2024-04-16T11:00:00.000000,France,France,FR,6.35,23.28,98.6,47.83,opendata.reseaux-energies.fr,false,""
2024-04-16T12:00:00.000000,France,France,FR,7.18,24.02,98.45,43.68,opendata.reseaux-energies.fr,false,""
2024-04-16T13:00:00.000000,France,France,FR,6.54,22.95,98.67,41.72,opendata.reseaux-energies.fr,false,""
2024-04-16T14:00:00.000000,France,France,FR,6.07,22.0,98.78,40.48,opendata.reseaux-energies.fr,false,""
2024-04-16T15:00:00.000000,France,France,FR,6.06,21.68,98.76,39.08,opendata.reseaux-energies.fr,false,""
2024-04-16T16:00:00.000000,France,France,FR,6.13,21.33,98.73,40.26,opendata.reseaux-energies.fr,false,""
2024-04-16T17:00:00.000000,France,France,FR,6.47,20.9,98.62,39.06,opendata.reseaux-energies.fr,false,""
2024-04-16T18:00:00.000000,France,France,FR,6.9,20.61,98.52,35.87,opendata.reseaux-energies.fr,false,""
2024-04-16T19:00:00.000000,France,France,FR,6.72,20.08,98.55,33.74,opendata.reseaux-energies.fr,false,""
2024-04-16T20:00:00.000000,France,France,FR,7.09,20.5,98.45,32.14,opendata.reseaux-energies.fr,false,""
2024-04-16T21:00:00.000000,France,France,FR,7.0,20.35,98.47,31.49,opendata.reseaux-energies.fr,false,""
2024-04-16T22:00:00.000000,France,France,FR,6.44,19.68,98.62,30.5,opendata.reseaux-energies.fr,false,""
2024-04-16T23:00:00.000000,France,France,FR,6.2,19.51,98.68,29.33,opendata.reseaux-energies.fr,false,""
2024-04-17T00:00:00.000000,France,France,FR,6.41,19.78,98.64,28.31,opendata.reseaux-energies.fr,false,""
2024-04-17T01:00:00.000000,France,France,FR,6.64,20.09,98.59,27.92,opendata.reseaux-energies.fr,false,""
2024-04-17T02:00:00.000000,France,France,FR,6.71,20.21,98.58,27.56,opendata.reseaux-energies.fr,false,""
2024-04-17T03:00:00.000000,France,France,FR,6.73,20.15,98.57,27.31,opendata.reseaux-energies.fr,false,""
2024-04-17T04:00:00.000000,France,France,FR,7.09,20.5,98.46,27.35,opendata.reseaux-energies.fr,false,""
2024-04-17T05:00:00.000000,France,France,FR,7.27,20.58,98.39,28.06,opendata.reseaux-energies.fr,false,""
2024-04-17T06:00:00.000000,France,France,FR,7.57,21.21,98.33,30.49,opendata.reseaux-energies.fr,false,""
2024-04-17T07:00:00.000000,France,France,FR,6.93,21.33,98.48,32.42,opendata.reseaux-energies.fr,false,""
2024-04-17T08:00:00.000000,France,France,FR,5.89,20.79,98.75,34.8,opendata.reseaux-energies.fr,false,""
2024-04-17T09:00:00.000000,France,France,FR,5.09,20.39,98.94,36.46,opendata.reseaux-energies.fr,false,""
2024-04-17T10:00:00.000000,France,France,FR,4.9,20.62,98.99,38.65,opendata.reseaux-energies.fr,false,""
2024-04-17T11:00:00.000000,France,France,FR,4.58,20.48,99.06,40.18,opendata.reseaux-energies.fr,false,""
2024-04-17T12:00:00.000000,France,France,FR,4.7,20.79,99.04,41.16,opendata.reseaux-energies.fr,false,""
2024-04-17T13:00:00.000000,France,France,FR,4.72,20.89,99.03,42.39,opendata.reseaux-energies.fr,false,""
2024-04-17T14:00:00.000000,France,France,FR,4.88,20.94,98.99,42.88,opendata.reseaux-energies.fr,false,""
2024-04-17T15:00:00.000000,France,France,FR,5.01,20.54,98.95,40.16,opendata.reseaux-energies.fr,false,""
2024-04-17T16:00:00.000000,France,France,FR,5.47,20.1,98.84,36.93,opendata.reseaux-energies.fr,false,""
2024-04-17T17:00:00.000000,France,France,FR,12.76,28.4,97.7,33.25,opendata.reseaux-energies.fr,false,""
2024-04-17T18:00:00.000000,France,France,FR,21.29,38.63,96.42,29.68,opendata.reseaux-energies.fr,false,""
2024-04-17T19:00:00.000000,France,France,FR,22.07,39.43,96.28,27.77,opendata.reseaux-energies.fr,false,""
2024-04-17T20:00:00.000000,France,France,FR,20.15,36.83,96.85,26.99,opendata.reseaux-energies.fr,false,""
2024-04-17T21:00:00.000000,France,France,FR,19.76,36.26,96.93,27.23,opendata.reseaux-energies.fr,false,""
2024-04-17T22:00:00.000000,France,France,FR,16.58,32.33,97.34,26.97,opendata.reseaux-energies.fr,false,""
2024-04-17T23:00:00.000000,France,France,FR,6.63,19.8,98.56,26.06,opendata.reseaux-energies.fr,false,""
2024-04-18T00:00:00.000000,France,France,FR,6.74,19.97,98.55,25.17,opendata.reseaux-energies.fr,false,""
2024-04-18T01:00:00.000000,France,France,FR,6.8,20.06,98.54,24.96,opendata.reseaux-energies.fr,false,""
2024-04-18T02:00:00.000000,France,France,FR,7.3,20.71,98.41,24.61,opendata.reseaux-energies.fr,false,""
2024-04-18T03:00:00.000000,France,France,FR,8.36,22.06,98.12,24.43,opendata.reseaux-energies.fr,false,""
2024-04-18T04:00:00.000000,France,France,FR,9.16,23.0,97.87,25.59,opendata.reseaux-energies.fr,false,""
2024-04-18T05:00:00.000000,France,France,FR,10.7,24.87,97.43,27.49,opendata.reseaux-energies.fr,false,""
2024-04-18T06:00:00.000000,France,France,FR,12.21,27.24,97.0,29.23,opendata.reseaux-energies.fr,false,""
2024-04-18T07:00:00.000000,France,France,FR,11.57,27.14,97.15,30.3,opendata.reseaux-energies.fr,false,""
2024-04-18T08:00:00.000000,France,France,FR,9.27,25.01,97.77,33.26,opendata.reseaux-energies.fr,false,""
2024-04-18T09:00:00.000000,France,France,FR,8.28,24.29,98.07,35.23,opendata.reseaux-energies.fr,false,""
2024-04-18T10:00:00.000000,France,France,FR,8.15,24.56,98.1,35.63,opendata.reseaux-energies.fr,false,""
2024-04-18T11:00:00.000000,France,France,FR,8.13,24.9,98.13,35.92,opendata.reseaux-energies.fr,false,""
2024-04-18T12:00:00.000000,France,France,FR,8.26,25.37,98.1,36.33,opendata.reseaux-energies.fr,false,""
2024-04-18T13:00:00.000000,France,France,FR,7.17,24.12,98.38,36.42,opendata.reseaux-energies.fr,false,""
2024-04-18T14:00:00.000000,France,France,FR,7.38,24.33,98.34,36.11,opendata.reseaux-energies.fr,false,""
2024-04-18T15:00:00.000000,France,France,FR,7.56,24.14,98.28,34.83,opendata.reseaux-energies.fr,false,""
2024-04-18T16:00:00.000000,France,France,FR,7.75,23.53,98.22,32.63,opendata.reseaux-energies.fr,false,""
2024-04-18T17:00:00.000000,France,France,FR,8.42,22.91,98.05,29.14,opendata.reseaux-energies.fr,false,""
2024-04-18T18:00:00.000000,France,France,FR,9.72,23.64,97.72,27.13,opendata.reseaux-energies.fr,false,""
2024-04-18T19:00:00.000000,France,France,FR,9.33,22.89,97.82,26.37,opendata.reseaux-energies.fr,false,""
2024-04-18T20:00:00.000000,France,France,FR,8.22,21.45,98.14,26.36,opendata.reseaux-energies.fr,false,""
2024-04-18T21:00:00.000000,France,France,FR,7.08,19.98,98.44,26.46,opendata.reseaux-energies.fr,false,""
2024-04-18T22:00:00.000000,France,France,FR,6.5,19.32,98.61,26.99,opendata.reseaux-energies.fr,false,""
2024-04-18T23:00:00.000000,France,France,FR,6.32,19.37,98.67,27.28,opendata.reseaux-energies.fr,false,""
2024-04-19T00:00:00.000000,France,France,FR,6.9,20.33,98.55,28.71,opendata.reseaux-energies.fr,false,""
2024-04-19T01:00:00.000000,France,France,FR,7.13,20.72,98.49,29.6,opendata.reseaux-energies.fr,false,""
2024-04-19T02:00:00.000000,France,France,FR,6.39,19.85,98.64,30.28,opendata.reseaux-energies.fr,false,""
2024-04-19T03:00:00.000000,France,France,FR,6.22,19.59,98.66,31.28,opendata.reseaux-energies.fr,false,""
2024-04-19T04:00:00.000000,France,France,FR,6.44,19.75,98.59,31.84,opendata.reseaux-energies.fr,false,""
2024-04-19T05:00:00.000000,France,France,FR,6.52,19.48,98.58,32.51,opendata.reseaux-energies.fr,false,""
2024-04-19T06:00:00.000000,France,France,FR,6.31,19.58,98.65,34.46,opendata.reseaux-energies.fr,false,""
2024-04-19T07:00:00.000000,France,France,FR,5.84,20.06,98.75,37.07,opendata.reseaux-energies.fr,false,""
2024-04-19T08:00:00.000000,France,France,FR,4.89,19.97,98.98,40.23,opendata.reseaux-energies.fr,false,""
2024-04-19T09:00:00.000000,France,France,FR,4.9,20.75,99.01,43.27,opendata.reseaux-energies.fr,false,""
2024-04-19T10:00:00.000000,France,France,FR,6.37,23.24,98.84,45.67,opendata.reseaux-energies.fr,false,""
2024-04-19T11:00:00.000000,France,France,FR,4.46,21.05,99.08,46.8,opendata.reseaux-energies.fr,false,""
2024-04-19T12:00:00.000000,France,France,FR,4.12,20.88,99.13,47.4,opendata.reseaux-energies.fr,false,""
2024-04-19T13:00:00.000000,France,France,FR,4.53,21.62,99.0,47.75,opendata.reseaux-energies.fr,false,""
2024-04-19T14:00:00.000000,France,France,FR,5.14,22.13,98.86,46.88,opendata.reseaux-energies.fr,false,""
2024-04-19T15:00:00.000000,France,France,FR,5.14,21.52,98.88,44.43,opendata.reseaux-energies.fr,false,""
2024-04-19T16:00:00.000000,France,France,FR,5.77,21.16,98.78,39.71,opendata.reseaux-energies.fr,false,""
2024-04-19T17:00:00.000000,France,France,FR,5.47,19.43,98.81,34.19,opendata.reseaux-energies.fr,false,""
2024-04-19T18:00:00.000000,France,France,FR,4.25,16.89,99.05,31.61,opendata.reseaux-energies.fr,false,""
2024-04-19T19:00:00.000000,France,France,FR,4.04,16.44,99.1,31.48,opendata.reseaux-energies.fr,false,""
2024-04-19T20:00:00.000000,France,France,FR,3.95,16.32,99.13,31.13,opendata.reseaux-energies.fr,false,""
2024-04-19T21:00:00.000000,France,France,FR,5.41,18.11,98.83,30.63,opendata.reseaux-energies.fr,false,""
2024-04-19T22:00:00.000000,France,France,FR,4.83,17.37,98.94,28.54,opendata.reseaux-energies.fr,false,""
2024-04-19T23:00:00.000000,France,France,FR,4.38,16.95,99.04,27.55,opendata.reseaux-energies.fr,false,""
2024-04-20T00:00:00.000000,France,France,FR,5.06,17.93,98.9,27.9,opendata.reseaux-energies.fr,false,""
2024-04-20T01:00:00.000000,France,France,FR,5.38,18.47,98.85,28.29,opendata.reseaux-energies.fr,false,""
2024-04-20T02:00:00.000000,France,France,FR,5.69,18.97,98.78,28.44,opendata.reseaux-energies.fr,false,""
2024-04-20T03:00:00.000000,France,France,FR,6.05,19.44,98.73,28.78,opendata.reseaux-energies.fr,false,""
2024-04-20T04:00:00.000000,France,France,FR,5.9,19.21,98.76,29.16,opendata.reseaux-energies.fr,false,""
2024-04-20T05:00:00.000000,France,France,FR,6.4,19.86,98.66,29.4,opendata.reseaux-energies.fr,false,""
2024-04-20T06:00:00.000000,France,France,FR,6.11,20.12,98.74,31.71,opendata.reseaux-energies.fr,false,""
2024-04-20T07:00:00.000000,France,France,FR,5.32,20.42,98.9,35.79,opendata.reseaux-energies.fr,false,""
2024-04-20T08:00:00.000000,France,France,FR,4.74,20.96,99.02,41.07,opendata.reseaux-energies.fr,false,""
2024-04-20T09:00:00.000000,France,France,FR,4.81,22.0,99.01,44.55,opendata.reseaux-energies.fr,false,""
2024-04-20T10:00:00.000000,France,France,FR,4.8,22.45,99.01,45.91,opendata.reseaux-energies.fr,false,""
2024-04-20T11:00:00.000000,France,France,FR,4.55,22.45,99.06,47.24,opendata.reseaux-energies.fr,false,""
2024-04-20T12:00:00.000000,France,France,FR,3.68,21.55,99.22,47.15,opendata.reseaux-energies.fr,false,""
2024-04-20T13:00:00.000000,France,France,FR,4.92,22.4,98.98,42.75,opendata.reseaux-energies.fr,false,""
2024-04-20T14:00:00.000000,France,France,FR,5.19,22.46,98.92,40.33,opendata.reseaux-energies.fr,false,""
2024-04-20T15:00:00.000000,France,France,FR,5.58,22.45,98.85,38.65,opendata.reseaux-energies.fr,false,""
2024-04-20T16:00:00.000000,France,France,FR,5.74,21.84,98.83,38.81,opendata.reseaux-energies.fr,false,""
2024-04-20T17:00:00.000000,France,France,FR,5.8,20.55,98.8,35.07,opendata.reseaux-energies.fr,false,""
2024-04-20T18:00:00.000000,France,France,FR,6.62,20.36,98.61,31.42,opendata.reseaux-energies.fr,false,""
2024-04-20T19:00:00.000000,France,France,FR,6.8,20.18,98.57,30.66,opendata.reseaux-energies.fr,false,""
2024-04-20T20:00:00.000000,France,France,FR,6.79,20.15,98.57,31.03,opendata.reseaux-energies.fr,false,""
2024-04-20T21:00:00.000000,France,France,FR,6.76,20.07,98.58,31.52,opendata.reseaux-energies.fr,false,""
2024-04-20T22:00:00.000000,France,France,FR,6.89,20.21,98.54,30.35,opendata.reseaux-energies.fr,false,""
2024-04-20T23:00:00.000000,France,France,FR,6.84,20.23,98.55,28.21,opendata.reseaux-energies.fr,false,""
2024-04-21T00:00:00.000000,France,France,FR,7.08,20.61,98.51,27.48,opendata.reseaux-energies.fr,false,""
2024-04-21T01:00:00.000000,France,France,FR,7.45,21.25,98.43,27.4,opendata.reseaux-energies.fr,false,""
2024-04-21T02:00:00.000000,France,France,FR,7.62,21.44,98.4,26.85,opendata.reseaux-energies.fr,false,""
2024-04-21T03:00:00.000000,France,France,FR,7.57,21.36,98.41,26.54,opendata.reseaux-energies.fr,false,""
2024-04-21T04:00:00.000000,France,France,FR,7.45,21.2,98.43,26.56,opendata.reseaux-energies.fr,false,""
2024-04-21T05:00:00.000000,France,France,FR,7.55,21.35,98.42,27.07,opendata.reseaux-energies.fr,false,""
2024-04-21T06:00:00.000000,France,France,FR,7.43,22.05,98.44,29.51,opendata.reseaux-energies.fr,false,""
2024-04-21T07:00:00.000000,France,France,FR,6.57,22.39,98.62,35.22,opendata.reseaux-energies.fr,false,""
2024-04-21T08:00:00.000000,France,France,FR,5.27,22.0,98.89,41.82,opendata.reseaux-energies.fr,false,""
2024-04-21T09:00:00.000000,France,France,FR,6.19,23.35,98.71,40.62,opendata.reseaux-energies.fr,false,""
2024-04-21T10:00:00.000000,France,France,FR,6.06,23.43,98.72,41.02,opendata.reseaux-energies.fr,false,""
2024-04-21T11:00:00.000000,France,France,FR,5.63,23.17,98.78,41.29,opendata.reseaux-energies.fr,false,""
2024-04-21T12:00:00.000000,France,France,FR,4.85,22.41,98.94,42.21,opendata.reseaux-energies.fr,false,""
2024-04-21T13:00:00.000000,France,France,FR,4.35,21.65,99.05,41.87,opendata.reseaux-energies.fr,false,""
2024-04-21T14:00:00.000000,France,France,FR,5.13,22.53,98.93,42.05,opendata.reseaux-energies.fr,false,""
2024-04-21T15:00:00.000000,France,France,FR,5.78,22.61,98.81,40.09,opendata.reseaux-energies.fr,false,""
2024-04-21T16:00:00.000000,France,France,FR,5.68,21.66,98.83,40.78,opendata.reseaux-energies.fr,false,""
2024-04-21T17:00:00.000000,France,France,FR,5.57,20.31,98.85,39.21,opendata.reseaux-energies.fr,false,""
2024-04-21T18:00:00.000000,France,France,FR,6.46,20.13,98.64,34.24,opendata.reseaux-energies.fr,false,""
2024-04-21T19:00:00.000000,France,France,FR,6.38,19.56,98.65,32.87,opendata.reseaux-energies.fr,false,""
2024-04-21T20:00:00.000000,France,France,FR,6.09,19.15,98.72,32.29,opendata.reseaux-energies.fr,false,""
2024-04-21T21:00:00.000000,France,France,FR,6.11,19.09,98.71,31.77,opendata.reseaux-energies.fr,false,""
2024-04-21T22:00:00.000000,France,France,FR,7.05,19.68,98.51,30.25,opendata.reseaux-energies.fr,false,""
2024-04-21T23:00:00.000000,France,France,FR,8.06,20.36,98.31,28.19,opendata.reseaux-energies.fr,false,""
2024-04-22T00:00:00.000000,France,France,FR,8.25,20.6,98.27,27.58,opendata.reseaux-energies.fr,false,""
2024-04-22T01:00:00.000000,France,France,FR,8.62,21.06,98.17,26.78,opendata.reseaux-energies.fr,false,""
2024-04-22T02:00:00.000000,France,France,FR,9.02,21.58,98.07,26.49,opendata.reseaux-energies.fr,false,""
2024-04-22T03:00:00.000000,France,France,FR,9.86,22.62,97.82,26.89,opendata.reseaux-energies.fr,false,""
2024-04-22T04:00:00.000000,France,France,FR,10.6,23.55,97.51,27.45,opendata.reseaux-energies.fr,false,""
2024-04-22T05:00:00.000000,France,France,FR,11.61,24.94,97.17,27.75,opendata.reseaux-energies.fr,false,""
2024-04-22T06:00:00.000000,France,France,FR,12.0,26.01,97.07,29.08,opendata.reseaux-energies.fr,false,""
2024-04-22T07:00:00.000000,France,France,FR,11.02,25.87,97.3,31.54,opendata.reseaux-energies.fr,false,""
2024-04-22T08:00:00.000000,France,France,FR,7.04,21.78,98.4,34.57,opendata.reseaux-energies.fr,false,""
2024-04-22T09:00:00.000000,France,France,FR,5.22,20.0,98.9,37.11,opendata.reseaux-energies.fr,false,""
2024-04-22T10:00:00.000000,France,France,FR,7.47,22.94,98.54,37.82,opendata.reseaux-energies.fr,false,""
2024-04-22T11:00:00.000000,France,France,FR,11.48,27.86,97.84,36.7,opendata.reseaux-energies.fr,false,""
2024-04-22T12:00:00.000000,France,France,FR,11.64,27.87,97.79,35.57,opendata.reseaux-energies.fr,false,""
2024-04-22T13:00:00.000000,France,France,FR,6.8,21.45,98.48,34.52,opendata.reseaux-energies.fr,false,""
2024-04-22T14:00:00.000000,France,France,FR,5.54,19.61,98.8,34.4,opendata.reseaux-energies.fr,false,""
2024-04-22T15:00:00.000000,France,France,FR,6.1,19.9,98.65,33.28,opendata.reseaux-energies.fr,false,""
2024-04-22T16:00:00.000000,France,France,FR,9.19,23.25,97.85,31.78,opendata.reseaux-energies.fr,false,""
2024-04-22T17:00:00.000000,France,France,FR,12.1,26.15,97.09,30.32,opendata.reseaux-energies.fr,false,""
2024-04-22T18:00:00.000000,France,France,FR,14.9,29.14,96.35,28.63,opendata.reseaux-energies.fr,false,""
2024-04-22T19:00:00.000000,France,France,FR,16.32,30.69,95.98,27.23,opendata.reseaux-energies.fr,false,""
2024-04-22T20:00:00.000000,France,France,FR,15.36,29.41,96.24,26.61,opendata.reseaux-energies.fr,false,""
2024-04-22T21:00:00.000000,France,France,FR,14.26,27.97,96.53,26.17,opendata.reseaux-energies.fr,false,""
2024-04-22T22:00:00.000000,France,France,FR,12.77,27.34,96.88,26.99,opendata.reseaux-energies.fr,false,""
2024-04-22T23:00:00.000000,France,France,FR,9.3,23.0,97.83,26.21,opendata.reseaux-energies.fr,false,""
2024-04-23T00:00:00.000000,France,France,FR,6.94,19.94,98.5,26.34,opendata.reseaux-energies.fr,false,""
2024-04-23T01:00:00.000000,France,France,FR,7.99,21.42,98.22,26.13,opendata.reseaux-energies.fr,false,""
2024-04-23T02:00:00.000000,France,France,FR,9.61,23.51,97.77,25.81,opendata.reseaux-energies.fr,false,""
2024-04-23T03:00:00.000000,France,France,FR,11.7,26.14,97.2,25.84,opendata.reseaux-energies.fr,false,""
